ID,Year,Stage,Department *,Highest Degree Earned *,[fields-of-study] Field(s) of Study * [anthropology],[fields-of-study] Field(s) of Study * [biology],[fields-of-study] Field(s) of Study * [chemistry],[fields-of-study] Field(s) of Study * [cognitive science],[fields-of-study] Field(s) of Study * [computation],[fields-of-study] Field(s) of Study * [computer science],[fields-of-study] Field(s) of Study * [ecology],[fields-of-study] Field(s) of Study * [economics],[fields-of-study] Field(s) of Study * [econophysics],[fields-of-study] Field(s) of Study * [epidemiology],[fields-of-study] Field(s) of Study * [evolution],[fields-of-study] Field(s) of Study * [finance],[fields-of-study] Field(s) of Study * [human behavior],[fields-of-study] Field(s) of Study * [human history],[fields-of-study] Field(s) of Study * [immunology],[fields-of-study] Field(s) of Study * [information theory],[fields-of-study] Field(s) of Study * [linguistics],[fields-of-study] Field(s) of Study * [mathematics],[fields-of-study] Field(s) of Study * [networks],[fields-of-study] Field(s) of Study * [neuroscience],[fields-of-study] Field(s) of Study * [physics],[fields-of-study] Field(s) of Study * [political science],[fields-of-study] Field(s) of Study * [quantum physics],[fields-of-study] Field(s) of Study * [sociology],"Current status (e.g., PhD candidate in Molecular Biology)*",City,"[diversity-country] Country of Citizenship, if not U.S. Citizen",[diversity-citizenship] What is your citizenship ?,[diversity-gender] What is your gender ?,[diversity-ethnicity] Ethnicity,[diversity-race] Race *,Date Applied,Company:,City/Town:,State/Province:,Country:,Male,Female,Citizenship,None,C,C++,HTML,JAVA,MatLab,NetLogo,Perl,Python,R,Ruby,Other (please specify),Name of the most advanced math class you took,"Name of the journal (in your discipline) that you expect or want to publish your next paper in! (Journal in your discipline, not Nature, Science, PNAS, etc.)",BA/MA and Ph.D. departments
"9343250425",India 2015,Accepted,Mathematics,Bachelors Degree,,,,,,1,,,,,,,,,,,,1,,,,,,,Integrated MSc student of Mathematics,Mumbai,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,04/06/2015 09:12 AM MDT,UM-DAE Centre for Excellence in Basic Science,Mumbai,Maharashtra,India,Male,,Indian,,,C++,,,,,,Python,,,,Modules over a Principal Ideal Domain,,
"0892262101",2011,Accepted,Quantitative and Computational Biology,Bachelors Degree,,1,,,,,,,,,1,,,,,1,,1,1,,,,,,PhD Student,Princeton,,U.S. Citizen,Male,Not Hispanic or Latino,White,12/20/2010 10:08 PM MST,,,,,,,,,,,,,,,,,,,,,,
"3734411421",2013,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"University of Maryland, College Park",College Park,MD,USA,Male,,USA,,C,,,,MatLab,,,Python,R,,,"A graduate mathematical methods course that covered asymptotics and perturbation theory in its first half and stochastic methods (the stochastic calculi, Fokker-Planck equations, etc.) in its second half.",Physical Review E,Bachelors in Mathematics  PhD (in progress) in Applied Mathematics
"0279832366",2012,Accepted,School of Economics,Masters,,,,,1,,,1,1,,,1,,,,,,,1,,,,,,PhD Candidate in Economics and Finance,Edinburgh,,U.S. Citizen,Male,Not Hispanic or Latino,White,12/11/2011 06:32 PM MST,University of Edinburgh,Edinburgh,Scotland,United Kingdom,Male,,United States,,,,,,MatLab,NetLogo,,Python,R,,,,,
"4248335718",2013,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Mason University,Arlington,Virginia,United States,Male,,United States,,C,C++,HTML,JAVA,,NetLogo,,Python,R,,,Real Analysis II,Journal of Artificial Societies and Social Simulation,"BA: Economics, University of Chicago  PhD program: Computational social science, George Mason University"
"0397983964",2016,Accepted,"Economics, Management and Quantitative Methods",Doctorate,,,,,,,,1,1,,,,,,,,,,,,,,,,Research Associate,Abbiategrassso,Italy,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/09/2016 10:52 AM MST,"University of Milan, Milan, Italy",Abbiategrassso,Milan,Italy,Male,,Italian,,,,,,,NetLogo,,Python,,,,"Optimal Control, Partial Differential Equations, Dynamical Systems...",Journal of economic theory. Resource and Environmental Economics. SIAM journal of control and optimization. ,"Department of economics management and quantitative methods, university of milan"
"9977233207",2012,Accepted,Mathematics,Masters,,1,,,,,,,,,,,,,,,,1,,,,,,,PhD candidate in Applied Mathematics,Uppsala,Sweden,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,11/06/2011 01:48 PM MST,Uppsala University,Uppsala,-,Sweden,Male,,Swedish,,,,,,MatLab,,,,,,,,,
"4910192999",2012,Accepted,Sociology and Social Policy (Joint PhD between GSAS and the Kennedy School),Bachelors Degree,,,,,,,,,,,,,,,,,,,,,,,,1,PhD student in Sociology and Social Policy ,,,U.S. Citizen,Male,Not Hispanic or Latino,Asian,12/02/2011 08:31 PM MST,Harvard University,Cambridge,MA,USA,Male,,USA,,,,,,,,,,,,,,,
"1121530276",2015,Accepted,Biology,Bachelors Degree,,1,,1,1,,1,,,,1,,1,,,1,,,1,1,,,,,"PhD student, Ecology & Evolution",Stanford,,U.S. Citizen,Gender Neutral ,Not Hispanic or Latino,Prefer Not to Answer,11/13/2014 10:57 AM MST,Stanford University,Stanford,CA,United States,Male,,USA,,,,,,,,,,R,,BASIC (TI-84),    Nonlinear Dynamics Stochastic Processes  ,SIAM Journal on Financial Mathematics,"TU Delft, Aerospace Engineering (BS, MS)  TU Delft, Applied Mathematics (MS)  TU Delft, Applied Physics (BS)  TU Delft, Kavli Institute of Nanoscience (PhD)"
"3083496247",2015,Accepted,Physics,Masters,,,,,,,,,,1,,,,,,,,,1,,1,,,,PhD Candidate,Ithaca,,U.S. Citizen,Male,Not Hispanic or Latino,Two or More,11/02/2014 03:17 PM MST,"Department of Economics, The University of Chicago",Chicago,IL,USA,Male,,Sweden,,,C++,HTML,,MatLab,,,Python,R,,,Calculus Linear Algebra    ,"Ecology.    or,    Biosystems. ","B.Sc. in Genetics at the University of California, Davis.    Ongoing Ph.D. in Biology at Stanford University. "
"4906336689",2015,Accepted,Economics,Masters,,,,,,,,1,,,,,,,,,,,,,,,,,PhD Candidate in Economics,Chicago,Sweden,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,11/24/2014 10:46 AM MST,Cornell University,Ithaca,New York,USA,Male,,USA,,,,HTML,,,,,Python,,,"Mathematica, Julia",     Stochastic Processes (I do have training in all of the other courses listed above.),Physical Review E,BA - University of Chicago Physics  MA - Cornell University Physics  PhD - Cornell University Physics (in progress)
"5165166895",2016,Accepted,Systems and Computational Biology,Masters,,,,,1,,1,,,,1,,,,,,,,,1,,,,,MD/PhD Candidate,Bronx,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/11/2016 07:44 AM MST,Albert Einstein College of Medicine,Bronx,New York,United States,Male,,USA,,C,,,,MatLab,,,Python,R,,,Complex Analysis,PLoS Computational biology,BE in Chemical Engineering  PhD Candidate in Systems and Computational Biology
"1392087201", Chile 2014,Accepted,Grupo de Física Estadística e Interdisciplinaria,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD fellow in Physics,San Carlos de Bariloche,Argentina,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,06/27/2013 01:04 PM MDT,Centro Atómico Bariloche,Bariloche,Río Negro,Argentina,Male,,Argentine,,C,,,,,,,,,,,Group Theory,,
"4277716412",2011,Accepted,"Krasnow Institute for Advanced Study, Dept. for Computational Social Science",Masters,,,,,,1,,,,,,,1,,,,,,1,1,,,,1,PhD Student in Computational Social Science,Burke,Moldova,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/06/2011 01:30 PM MST,,,,,,,,,,,,,,,,,,,,,,
"4987730288",2011,Accepted,"Sociology, Anthropology and Social Work",Doctorate,,,,,,,,,,,,,,,,,,,,,,,,1,Assistant professor,,Romania,Permanent Resident,Female,Not Hispanic or Latino,Prefer Not to Answer,11/08/2010 03:12 PM MST,,,,,,,,,,,,,,,,,,,,,,
"3217198618",India 2015,Accepted,Network Science,Masters,,,,,,1,,,,,,,,,,,,,1,,,1,,,PhD candidate in Network Science,Budapest,,U.S. Citizen,Male,Not Hispanic or Latino,White,03/07/2015 08:11 AM MST,Central European University,Budapest,,Budapest,Male,,United States,,,,HTML,JAVA,MatLab,NetLogo,,Python,R,,C#,Linear Algebra,Energy Policy,"Theater, BA  Political Science, MA  Justice Administration, MS  Eurasian Energy Politics, MA  Network Science, PhD"
"5642006784",2014,Accepted,computer science,Doctorate,,,,,,,,,1,,,,,,,,,,,,,,,,I earned my doctorate one month ago,Grenoble,Germany,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/07/2014 04:33 PM MST,University of Grenoble,Grenoble,,France,,Female,German,,,C++,,,,,,,,,,- Preparatory class to the competitive entrance in high engineering schools : mathematics and physics  - Engineer school,Network Science (Cambridge Journals),Physics
"0998666618",2011,Accepted,Department of Urban Studies and Planning,Masters,,,,,,1,,,,,,,,,,1,,,1,,,,,1,"PhD Candidate 2011, in Urban Information Systems",Washington,,U.S. Citizen,Female,Not Hispanic or Latino,White,12/20/2010 09:24 PM MST,,,,,,,,,,,,,,,,,,,,,,
"5419129736",2014,Accepted,"Business Studies and Economics, Institute of Institutional and Innovation Economics",Bachelors Degree,,,,,,1,,1,,,,,,,,,,1,1,,,,,,PhD candidate in Social Sciences (Economics),Bremen,Germany,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,11/17/2013 06:11 AM MST,"Institute of Institutional and Innovation Economics, University of Bremen",Bremen,Bremen,Germany,Male,,German,,,,,,,NetLogo,,Python,R,,,Analysis,Journal of Theoretical Biology or Journal of Human Evolution,BA department: Interdisciplinary (joint course from Biology/Chemistry/Mathematics/Physics/Computer Science departments)  PhD deparment: Applied Mathematics
"3120298928",2014,Accepted,Physics,Masters,,,,,,1,,,,,,,,,,,,,1,,1,,,,PhD candidate in Physics,Nogent-sur-Marne,France,Permanent Resident,Female,Not Hispanic or Latino,White,12/19/2013 10:21 AM MST,University Paris Diderot,Nogent sur Marne,Val-de-Marne,France,,Female,French,,C,C++,,,,,,,,,,Calculus I,Ecology Letters,Ecology
"7336701356",2014,Accepted,Applied Mathematics,Bachelors Degree,,,,,,,,1,,,1,,1,,,,,1,,,,,,,PhD candidate in Applied Mathematics,,Brazil,Neither of the above or Prefer not to respond,Female,Hispanic or Latino,Asian,12/12/2013 08:19 AM MST,Instituto de Matematica e Estatistica - Universidade de Sao Paulo,Sorocaba,Sao Paulo,Brazil,,Female,Brazilian,,C,C++,,,,,,Python,,,,First year course for my Chemistry degree (15 years ago!).,Applied Energy,Masters degree - Chemistry  PhD - Physical Chemistry
"5915969246",2015,Accepted,Investment Strategy & Portfolio Expertise,Doctorate,,,,,,,,,1,,,1,,,,,,,,,1,,1,,Quantitative Risk Specialist,Den Haag,Netherlands,Neither of the above or Prefer not to respond,Male,Prefer not to respond,Two or More,11/12/2014 12:40 PM MST,ABN AMRO Private Banking International,Den Haag,,Netherlands,Male,,Dutch (Netherlands),,,,,,MatLab,,,Python,R,,SAS,,,
"2610706512",2016,Accepted,Physics,Masters,,1,,,,1,,,,,,,,,,,,,,,1,,,,PhD candidate in biological physics,Cambridge,United Kingdom,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/31/2015 08:11 AM MST,University of Cambridge,Cambridge,Cambridgeshire,United Kingdom,Male,,United Kingdom,,,C++,HTML,,,,Perl,,,,Fortran (particular expertise),"Part II Mathematics, Natural Sciences Tripos, University of Cambridge",Physical Biology,"Department of Physics, University of Cambridge (BA, MSci, PhD)"
"4993029444",2015,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The MITRE Corporation,Arlington,VA,United States,,Female,USA,,C,C++,HTML,JAVA,MatLab,NetLogo,,Python,R,,,Graduate Numerical Methods,Journal of Computational Statistics,B.S. Computational Science  M.S. Computational Science  PhD Computational Science and Informatics (In Progress)
"2316322122",2016,Accepted,Geography and the Environment,Masters,,,,,,,1,,,,,,,,,,,,1,,,,,,PhD candidate in Geography and the Environment,Oxford,Canada,Neither of the above or Prefer not to respond,Female,Prefer not to respond,White,11/10/2015 01:25 PM MST,"Environmental Change Institute, University of Oxford",Oxford,,United Kingdom,,Female,Canadian,,,,,,,NetLogo,,,R,,,Calculus 2,Ecology and Society ,"PhD: Department of Geography and the Environment, Oxon  MSc: Biological Science, Percy Fitzpatrick Institute of African Ornithology, UCT  BSc: Biology Department, UWO"
"9836579566",2011,Accepted,Biology,Masters,,,,,,,1,,,,,,,,,,,,,,,,,,PhD student in Disease Ecology (currently applying for candidacy),Albuquerque,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/07/2011 09:27 PM MST,,,,,,,,,,,,,,,,,,,,,,
"373510741",2012,Accepted,Sustainability,Masters,,,,,,,,1,,,,,,,,,,,,,,,,,Ph. D candidate in Sustainability (natural resource economics),Los Alamos,,U.S. Citizen,Female,Not Hispanic or Latino,White,12/15/2011 02:37 PM MST,ASU,Los Alamos,NM,USA,,Female,USA,,,,,,MatLab,,,,R,,"Stata.  I know a little bit of Java, Fortran and C.",,,
"9076777597",2011,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4170069971",2012,Accepted,"Environmental Science, Policy and Management",Bachelors Degree,,,,,,,1,,,,,,,,,,,,,,,,,,PhD candidate in Environmental Science,Berkeley,,U.S. Citizen,Female,Not Hispanic or Latino,White,01/06/2012 03:41 PM MST,"UC Berkeley, ESPM",Berkeley,CA,USA,,Female,US,,,,,,,,,Python,,,"Have known C, C++, Java, Matlab, R.",,,
"6879758088",2013,Accepted,"School of Physical and Mathematical Sciences, Nanyang Technological University",Bachelors Degree,,,,,1,,,,,,,,,,,,,1,1,,1,,,,PhD student in Physics of Complexity Science,Singapore,Philippines,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,01/06/2013 10:42 PM MST,"Complexity Programme, Nanyang Technological University",Singapore,Singapore,Singapore,,Female,Filipino,,,C++,,,MatLab,,,Python,,,,"- Nonlinear Dynamics  - Mathematical Physics III  (Sturn-Liouville theory; formed linear spaces, inner product space, Hilbert space and linear operators; integral equations and Green functions, functional derivatives; probability and statistics, random variables and random processes)",PRE,"- Physics and Applied Physics Division, School of Physical and Mathematical Sciences  - Complexity Programme"
"0136105719",2016,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Berkeley,Berkeley,CA,US,,Female,People's Republic of China,,,,,,,,,Python,R,,,ODE / stochastic processes,Genetics,BA: Biological Sciences  Ph.D. Computational Biology
"1793831433",2016,Accepted,"College of Computer Science and Technology, Institute of Artificial Intelligence",Bachelors Degree,,,,,,1,,,,,1,,1,,,,,,1,,,1,,,PhD candidate in Computer Science,Hangzhou,China,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,12/21/2015 08:19 PM MST,"Institute of Artificial Intelligence, College of Computer Science & Technology, Zhejiang University",Hangzhou,Zhejiang,China,Male,,China,,,,,JAVA,MatLab,,,,R,,,Calculus  Linear Algebra  Probability theory and mathematical statistics,Physica A  Physical Review E  J. R. Soc. Interface,Ph.D. student
"1267942084",2015,Accepted,Wellcome Trust Centre for Neuroimaging,Masters,,,,,,,,,,,,,,,,,,,,1,,,,,PhD candidate in Neuroscience,London,China,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,12/20/2013 09:30 PM MST,Singapore University of Technology and Design,Singapore,Singapore,Singapore,,Female,Chinese,,,,,,MatLab,,,,,,,Calculus Linear Algebra Differential Equations     ,Journal of Engineering Design,BA&MA: Automotive Engineering
"9620738654",2016,Accepted,Engineering Mathematics,Masters,,,,,,,,,,,,,1,,,,,1,,,1,,,,PhD candidate in Applied Non-linear Maths,Bristol,United Kingdom,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/20/2016 12:11 PM MST,University of Bristol,Bristol,Bristol,United Kingdom,,Female,British,,,C++,,,,,,Python,,,,Relativistic Field Theory / Methods of Theoretical Physics,,MSci Physics  PhD Engineering Maths (not completed)
"7064316171",2012,Accepted,Mathematics,Bachelors Degree,,,,,,,,,1,,,,,,,,,1,1,,,,,,PhD candidate in Applied Mathematics,Davis,,U.S. Citizen,Male,Not Hispanic or Latino,White,11/06/2011 01:59 PM MST,"University of California, Davis",Davis,CA,United States,Male,,United States,,,,,,,,,Python,,,Mathematica,,,
"7606375499",2015,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CompleX Lab, Web Sciences Center, University of Electronic Science & Technology of China",Chengdu,Sichuan,China,Male,,P.R. China,,,,,,,,,Python,,,,Calculus      Statistics ,,MA: Management  PhD: Computer Sciences and Engineering 
"2416941817",India 2015,Accepted,Physics,Masters,,,,,,,,,,,,,,,,,,,1,,1,,,,PhD candidate in Physics,Bhopal,India,Permanent Resident,Male,Not Hispanic or Latino,Asian,03/08/2015 10:10 PM MDT,IIT - Gandhinagar ,Bhopal,Madhya Pradesh,India,Male,,Indian,,,,,,,NetLogo,,Python,,,,"Mathematics course , Undergraduate Level.  Mathematical Physics courses, Masters Level",,
"972350413",2013,Accepted,Physics,Masters,,1,,,1,,1,,,,1,,,,,,,,1,,,,,,PhD candidate in Physics,Atlanta,Mexico,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,American Indian  Alaska Native,01/04/2013 09:27 PM MST,Georgia Institute of Technology,Atlanta,Georgia,United States,Male,,Mexican,,C,C++,,JAVA,MatLab,,,Python,,,,Stochastic Process,BMC Bioinformatics,Physics
"1900508073",2014,Accepted,Departamento de Ecologia,Masters,,1,,,,,1,,,,1,,,,,,,,1,,,,,,PhD candidate in Ecology,Rio de Janeiro,Brazil,Neither of the above or Prefer not to respond,Female,Hispanic or Latino,White,12/07/2013 08:45 AM MST,USP,Rio de Janeiro,Rio de Janeiro,Brasil,,Female,Brasil,,,,,,MatLab,,,,R,,,"undergraduate level: Multivariate Calculus (but a while ago), Linear Algebra, Abstract Algebra  graduate level: Combinatorics, Graph Theory, Combinatorial Game Theory",KDD (ACM SIGKDD Conference on Knowledge Discovery and Data Mining) or ICDM (IEEE International Conference on Data Mining),BS in Computer Science with a double-major in Discrete Math and Logic from Carnegie Mellon University  PhD in Computer Science from Rutgers University
"4783328311",2016,Accepted,Physics,Other,,,,,1,,,,1,,,,,,,,,1,1,,1,,,,PhD candidate in Statistical Physics (Complex systems and networks),Auckland,New Zealand,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,03/25/2015 07:32 PM MDT,University of Auckland,Auckland ,Auckland,New Zealand ,,Female,New Zealand/ United Kingdom,,,,,,MatLab,,,Python,,,,Matrix Algebra ,,"Undergraduate: Physics, philosophy and law.   PhD: physics (econo-physics) "
"8170986037",2014,Accepted,Centre for Integrated Energy Research,Doctorate,,,,,,,,,,,,,,,,,,,1,,,,,,Research Fellow - EPSRC Post-doctoral Fellowship in End Use Energy Demand,Leeds,United Kingdom,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/02/2014 09:18 AM MST,Centre for Integrated Energy Research,Leeds,West Yorkshire,UK,,Female,UK,None,,,,,,,,,,,Learning NetLogo,Stochastic Partial Differential Equations,American Economic Review (want).,"BSc in Maths, Statistics and Economics, University of Strathclyde, Mathematics department.   MSc (Research) in Economics, London School of Economics, Economics department.   MRes in Economics and PhD, European University Institute, Economics department."
"7988611051",2015,Accepted,Network Science,Bachelors Degree,,,,,,,,,,,,,,,,,,,1,,1,1,,,PhD student in Network Science,Jamaica Plain,,U.S. Citizen,Female,Not Hispanic or Latino,White,01/05/2015 02:42 PM MST,Northeastern University,Jamaica Plain,MA,USA,,Female,USA & Sweden,,,,,,,,,Python,,,,Calculus Linear Algebra Differential Equations   Stochastic Processes  ,,BS Physics   BA International Relations   PhD Network Science (expected May 2019)
"1136824647",2013,Accepted,Center for Design Innovation,Doctorate,,,,,1,,,,,,,,,,,,,,,,,,,,Director,WinstonSalem,,U.S. Citizen,Female,Not Hispanic or Latino,White,01/02/2013 02:08 PM MST,University of North Carolina Center for Design Innovation,WinstonSalem,NC,USA,,Female,USA,,,,,,,,,,,,,"I'm kind of odd, in that my most advanced formal study probably ended with pre-calculus, but years later I dealt with polynomial equations in knot theory for part of my dissertation work. In any case, I am rusty on all this just as with programming.","perhaps Leonardo (MIT Press)    I was on the founding editorial board for the MIT Press journal, PRESENCE.","PhD Media Arts and Sciences, Media Lab, Massachusetts Institute of Technology, 1991    MS Visual Studies, Media Lab, Massachusetts Institute of Technology, 1986    BS Journalism, University of Maryland, College Park, 1977"
"0635874632",2012,Accepted,Systems and Computational Biology,Bachelors Degree,,1,,,,,,,,,1,,,,,,,1,1,,,,,,"PhD candidate systems biology, MD candidate",Bronx,,U.S. Citizen,Gender Neutral ,Prefer not to respond,Prefer Not to Answer,11/01/2011 02:49 PM MDT,Albert Einstein College of Medicine,Bronx,NY,US,Male,,US,,,,,,MatLab,,,,,,Haskell,,,
"0279461154",2011,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"297886796",2013,Accepted,Genetics,Doctorate,,1,,,,,,,,,,,,,,,,,,,,,,,"Postdoctoral Fellow, Genetics",Morrisville,,U.S. Citizen,Female,Not Hispanic or Latino,White,11/28/2012 07:20 AM MST,North Carolina State University,Raleigh,NC,United States of America,,Female,American,None,,,HTML,,MatLab,,,,R,,,"AP Calculus  Quantitative methods in ecology and evolution, which was a modeling course",PLoS genetics,"BA -  Psychology & Cognitive science, Georgetown University  PhD - Biology, University of Oregon"
"497741244",2013,Accepted,Bioinformatics,Masters,,1,,,1,,,,,,1,,,,,1,,1,1,,1,,,,PhD,Leipzig,Brazil,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,12/02/2012 03:58 PM MST,Leipzig University,Leipzig,Saxony,Germany,Male,,Brazilian/Italian,,C,,,,,,,Python,,,,"I have the basics in Linear Algebra, Discrete Mathematics, Calculus and Differential Equations, Dynamical Systems, Probability, Stochastic Processes...",PRL,"Electromechanical Engineering, Masters in Physics"
"3536826425",2016,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US Navy,,,,Male,,,,,,,,,,,,,,,,,
"9488402354",2014,Accepted,"Computational and Information Sciences Directorate, Network Science Division",Doctorate,,,,,,1,,,,,,,,,,,,,,,,,,,Postdoc (will start in the Spring),Freehold,,U.S. Citizen,Male,Not Hispanic or Latino,White,12/31/2013 08:51 PM MST,"none (planning to do a postdoc at the Army Research Lab, but no official offer has been made yet)",Freehold,New Jersey,United States,Male,,United States,,,,,JAVA,,,,,,,"I am very comfortable with Java, but have also used C, C++, HTML, MatLab, Perl, and Python in the past, and with access to web resources should be able to work with them if needed.",Optimization methods,Nonlinear Dynamics (Springer),BA Synergetics  PhD Synergetics
"4882279107",2015,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HomeAway, Inc",Austin,TX,US,Male,,US,,,,,JAVA,,,,Python,R,,,Partial Differential Equations,,Electrical Engineering (BS)  Mathematics (BA)
"878581609",2014,Accepted,Economcis,Masters,,,,,,,,1,,,,,,,,,,,,,,,,,PhD candidate (3rd year). ,Firenze,Spain,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,01/07/2014 03:36 AM MST,European University Institute,Firenze,Tuscany,Italia,Male,,Spanish,,,,,,MatLab,,,,,,Stata,Calculus II,"Computers, Environment and Urban Systems","Architecture and Urbanism, Geography, Economics and Economic Geography"
"4320024121",2013,Accepted,Mechanical Engineering,Masters,,,,,,,,1,,,,,,,,,,,,,,,,,PhD candidate in Mechanical Engineering,Austin,,U.S. Citizen,Female,Not Hispanic or Latino,White,11/28/2012 10:55 AM MST,University of Texas,Austin,Texas,United States,,Female,United States,,C,,,,MatLab,,,,,,,Vector Calculus,Solar Energy,BS - Physics  MS/PhD - Mechanical Engineering
"7696706065",2014,Accepted,"Faculty of Mechanical Engineering, Laboratory of Synergetics",Doctorate,,,,,,,,,1,,,,,,,1,,,1,,1,,,,I am a researcher in synergetics of complex systems,Ljubljana,Slovenia,Permanent Resident,Male,Not Hispanic or Latino,White,01/01/2014 01:01 PM MST,University of Ljubljana,Ljubljana,Slovenia,Slovenia,Male,,Slovenian,,,,,,MatLab,,,Python,,,,Quantum physics.,AAPS PharmSciTech,BA: The University of Texas at Austin; Physics  MA: The University of New Mexico; Biophysics  PhD: The University of New Mexico; Biophysics
"8636257814",India 2015,Accepted,Theory and Simulation,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Nonlinear Dynamics,Gandhinagar,India,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,03/15/2015 05:41 AM MDT,Institute for Plasma Research,Gandhinagar,Gujarat,India,,Female,Indian,,,,,,MatLab,,,,,,"Fortran, XPPAUT", Advanced calculus,,
"3423784695",2014,Accepted,"Regional, Urban and Environmental",Doctorate,,,,,,,,1,,,,,,,,,,,,,,,,,PhD,Brasília,Brazil,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,12/18/2013 09:48 AM MST,Institute for Applied Economic Research,BRASÍLIA,DF,BRAZIL,Male,,BRAZILIAN,,,,,,,NetLogo,,,R,,SAS,Linear algebra and multi-variate calculus.,,"BA/MA -- University of Pennsylvania, Anthropology  MFA -- Yale University, School of Art"
"8971828342",2012,Accepted,College of Medicine,Bachelors Degree,,1,1,,,,1,,,1,1,,,,1,1,,,,1,,,,,third year medical student,Gainesville,,U.S. Citizen,Male,Hispanic or Latino,White,11/22/2011 08:17 PM MST,UF,Hollywood,FL,United States,Male,,U.S.,,,,HTML,,,,,,,,,,,
"9462352727",India 2015,Accepted,Education,Masters,,,,,,,,1,,,,,,,,,,,1,,,1,,1,"Postdoc at Cambridge,Phd candidate at University of Michigan (defense April 23, 2015)",London,,U.S. Citizen,Male,Not Hispanic or Latino,White,04/13/2015 04:00 AM MDT,University of Cambridge,London,London,United Kingdom,Male,,UK and US,,,,,,,,,,,,Stata,Econometric methods,American Educational Research Journal,"BA History, MSc Social policy research methods, PhD Education policy"
"1206006426",2012,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/23/2011 06:46 AM MST,None,Baltimore,MD,USA,Male,,USA,,,,HTML,,MatLab,,,,R,,Mathematica,,,
"2739493548",2016,Accepted,"Faculty of Technology, Policy and Management",Masters,,,,,,,,,,,1,,,,,,,,1,,,,,1,PhD candidate in Industrial Ecology,Delft,China,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,12/18/2015 04:55 AM MST,Delft University of Technology,Delft,Zuid-Holland,Netherlands,Male,,Chinese,,,,HTML,,,NetLogo,,Python,R,,,Mathematical statistics (undergraduate),Journal of Industrial Ecology,Department of Electrical Engineering (Undergraduate)   Department of Engineering Systems and Services (PhD)
"1610552568",2013,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feinstein Center, Tufts University",Woodbridge,VA,USA,Male,,USA,,,,,,,NetLogo,,Python,R,,,"Multivariable calculus, linear algebra, econometrics",Social Science and Medicine,"Ph.D., Fletcher School, Tufts University  M.S., International Agricultural Development, UC-Davis  B.A., Nature and Culture, UC-Davis"
"7827634193",2015,Accepted,Mathematical Behavioral Sciences,Masters,1,,,,,,,,,,1,,1,1,,,,,1,,,,,1,PhD candidate in Mathematical Behavioral Sciences ,Irvine,,Neither of the above or Prefer not to respond,Gender Neutral ,Prefer not to respond,Prefer Not to Answer,01/12/2015 11:42 AM MST,UC Irvine,Irvine,CA,USA,Male,,Turkish,,,,,,MatLab,,,Python,R,,,Calculus Linear Algebra Differential Equations Analysis Nonlinear Dynamics  ,,BA Mathematics - Grinnell College  MS Statistis - UC Irvine  Ph.D. - UC Irvine (expected 2015 Fall)
